station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,address,lon,lat,open_ymd,close_ymd,e_status,e_sort,station_name_roman,circuity_avg,edge_density_km,edge_length_avg,edge_length_total,intersection_count,intersection_density_km,k_avg,m,n,node_density_km,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segment_count,streets_per_node_avg,Circuit Index (μ),Alpha Index,Beta Index,Gamma Index,Road Density (km/km²),Intersection Density (nodes/km²),Average Circuitousness (A'),Degree Centrality (Mean),Degree Centrality (Std Dev),Closeness Centrality (Mean),Closeness Centrality (Std Dev),Betweenness Centrality (Mean),Betweenness Centrality (Std Dev),Global Integration (Mean),Global Integration (Std Dev),"Local Integration (Radius=3, Mean)","Local Integration (Radius=3, Std Dev)",similar_to,similar_area_to,geometry
2400610,2400610,西永福,,,24006,13,168-0064,杉並区永福３-３６-１,139.634936,35.678918,0000-00-00,0000-00-00,0,2400610,nishinagafuku,0.8385087810978553,133749576880.85152,43.809229243646094,133749.57688085153,939.0,939000000.0,4.964227642276422,3053.0,1230.0,1230000000.0,0.0006345177664974,68864234666.43103,43.695580372100906,68864.23466643103,1576.0,2.631707317073171,2736.0,0.794655823409817,2.586426914153132,0.8631436314363143,87.3493938547111,857.447255907586,0.811391902984189,0.0030022366966374,0.0011207288796388,0.0009582615581878,0.0001502412439877,0.0171251332049337,0.0225623843194163,0.0451650565516785,1.834916369264267,0.0183038476257645,0.1050909255872532,蒲田,城南エリア(蒲田),POINT (139.634936 35.678918)
2400611,2400611,浜田山,,,24006,13,168-0065,杉並区浜田山３-３１-２,139.627528,35.681603,0000-00-00,0000-00-00,0,2400611,hamadayama,0.8428246938084459,126691156898.4228,45.34400747975046,126691.1568984228,879.0,879000000.0,4.863359442993907,2794.0,1149.0,1149000000.0,0.0006849315068493,65931883818.081566,45.15882453293258,65931.88381808157,1460.0,2.6240208877284594,2896.0,0.7770324657901798,2.5514469453376205,0.8513948497854077,90.91387986608284,928.0722619046146,0.8113630768434197,0.0027361361344103,0.0010339276274625,0.0009369611903582,0.0001761191054345,0.015985118416786,0.0218115572143805,0.195827653529613,3.614434042493549,0.0152193574462566,0.088164181027876,蒲田,城南エリア(蒲田),POINT (139.627528 35.681603)
2500108,2500108,世田谷代田,,,25001,13,155-0033,世田谷区代田２丁目,139.661557,35.65834,0000-00-00,0000-00-00,0,2500108,setagayadaita,0.8352803792490834,129722902259.47406,51.97231661036621,129722.90225947404,848.0,848000000.0,5.1891891891891895,2496.0,962.0,962000000.0,0.0,71711326912.30391,51.88952743292612,71711.3269123039,1382.0,2.9844074844074844,2593.0,0.8504427681206953,2.697445972495089,0.900327868852459,86.18349163873368,759.467494066638,0.8115983080821622,0.003535315822405,0.0011556373049219,0.0009832748048371,0.0001690858401193,0.0180576853106423,0.0230565817650057,0.1226819617632499,2.814168139319668,0.0151772624510943,0.0893913347051527,蒲田,城南エリア(蒲田),POINT (139.661557 35.65834)
2500109,2500109,梅ヶ丘,,,25001,13,154-0022,東京都世田谷区梅丘,139.653628,35.656024,0000-00-00,0000-00-00,0,2500109,umekeoka,0.8345183975906052,135052322193.52052,49.4154124381707,135052.32219352052,918.0,918000000.0,5.2106768350810295,2733.0,1049.0,1049000000.0,0.0,74032476859.65305,49.45389235781767,74032.47685965305,1497.0,2.945662535748332,2760.0,0.8458473797119216,2.688494492044064,0.8972630718954249,87.12498770622611,812.6849281629906,0.8116259593975007,0.0032927060527177,0.0011111426983335,0.0009466603940891,0.0001572190928779,0.0171022440761074,0.0209495435988109,0.0009504043057184,0.000136380188999,0.0120323373856129,0.072006342523489,蒲田,城南エリア(蒲田),POINT (139.653628 35.656024)
2500110,2500110,豪徳寺,,,25001,13,154-0021,世田谷区豪徳寺１丁目,139.647381,35.653807,0000-00-00,0000-00-00,0,2500110,goutokuji,0.8345557770671942,130198270308.405,51.68649079333267,130198.270308405,829.0,829000000.0,5.417204301075269,2519.0,930.0,930000000.0,0.0,69785136265.57661,51.53998247088376,69785.13626557661,1354.0,3.0236559139784944,2459.0,0.8600909408884225,2.7164804469273744,0.9067599067599068,82.51860256521755,712.2183703362316,0.8116430514278204,0.0037966183744617,0.0013143250072577,0.0009516966012452,0.0001685566485765,0.0185942454494156,0.0234400297504937,0.000953659200514,0.0001506877791837,0.0054586616807328,0.048092107636929,蒲田,城南エリア(蒲田),POINT (139.647381 35.653807)
2500111,2500111,経堂,,,25001,13,156-0052,世田谷区経堂１丁目,139.635993,35.650991,0000-00-00,0000-00-00,0,2500111,kyoudou,0.8364799894867044,128961424826.84676,54.208249191612765,128961.42482684676,787.0,787000000.0,5.322147651006712,2379.0,894.0,894000000.0,0.0,69384912030.74814,53.87027331579824,69384.91203074814,1288.0,2.9966442953020134,2174.0,0.8213071401586702,2.638763197586727,0.8809164149043303,78.57692362489381,659.4982954370413,0.8116766627241722,0.0039830387888101,0.0014229877897472,0.0009676185504137,0.0001663782424595,0.0199629094947824,0.0238448523174233,0.0009728867807636,0.0001688044869743,0.0147403406855393,0.13242684652777,蒲田,城南エリア(蒲田),POINT (139.635993 35.650991)
2500113,2500113,祖師ヶ谷大蔵,,,25001,13,157-0072,東京都世田谷区祖師谷1丁目,139.609659,35.643236,0000-00-00,0000-00-00,0,2500113,shishigayaookura,0.8489002220730593,119908962314.58173,55.18129881020787,119908.9623145817,752.0,752000000.0,5.2235576923076925,2173.0,832.0,832000000.0,0.0,64788798399.47547,54.30745884281263,64788.79839947547,1193.0,2.9747596153846154,1972.0,0.8268343815513627,2.6493723849372386,0.8846046381670858,73.63405899418379,594.3442406087967,0.8117486858175809,0.0044378096900121,0.0014223002696251,0.0009572816179177,0.0001603094520897,0.021097221368674,0.0222901717444674,0.1397364725572725,1.8001226785241506,0.0174799588982433,0.1049243394050739,蒲田,城南エリア(蒲田),POINT (139.609659 35.643236)
2600104,2600104,祐天寺,,,26001,13,153-0052,目黒区祐天寺２-１３-３,139.690758,35.637163,0000-00-00,0000-00-00,0,2600104,yuutenji,0.8402381439021559,124760941460.71655,51.76802550237201,124760.94146071657,798.0,798000000.0,5.552995391705069,2410.0,868.0,868000000.0,0.0,65915967221.49093,51.86150056765612,65915.96722149092,1271.0,3.0288018433179724,3036.0,0.8974283180608927,2.791617473435655,0.931639085894405,91.40582907982837,842.5264799927209,0.8118182321302062,0.0032978351723988,0.0010340553952208,0.0009709338892955,0.0001601625783453,0.0170733644650878,0.0208190187680515,0.0792718833453949,1.2391838888601805,0.0227506824896179,0.1103161038044955,蒲田,城南エリア(蒲田),POINT (139.690758 35.637163)
2600105,2600105,学芸大学,,,26001,13,152-0004,目黒区鷹番３-２-１,139.68522,35.628786,0000-00-00,0000-00-00,0,2600105,gakugeidaigaku,0.8218111332667664,131594354166.54704,53.69006697941536,131594.35416654704,854.0,854000000.0,5.386813186813187,2451.0,910.0,910000000.0,0.0,74705591166.43365,53.70639192410758,74705.59116643365,1391.0,3.179120879120879,2442.0,0.8662646328485278,2.728753541076488,0.9108747044917258,81.89382029861432,702.2711863929882,0.8118924764557791,0.0038678292573727,0.0012750732631392,0.0010180595613471,0.0002211969849266,0.0182542858681888,0.0207388824989674,0.0416181197552306,0.9516368254487242,0.0137798498898514,0.0861132570956013,蒲田,城南エリア(蒲田),POINT (139.68522 35.628786)
2600203,2600203,武蔵小山,,,26002,13,142-0062,品川区小山３-４-８,139.704524,35.620538,0000-00-00,0000-00-00,0,2600203,musashikoyama,0.8331168003627659,116412498339.6268,52.0861290110187,116412.4983396268,755.0,755000000.0,5.334128878281623,2235.0,838.0,838000000.0,0.0,63674625440.506966,52.19231593484177,63674.62544050696,1220.0,3.023866348448687,3089.0,0.8763120567375886,2.7495750708215296,0.9175647570429192,92.69920882341133,877.8389829912352,0.8119847405321355,0.0031174320530856,0.000974839372027,0.001033538786212,0.0001774966972411,0.0163577782098395,0.0174504946929262,0.2261708434821721,3.800116804606426,0.0148289612623775,0.0809317237340159,蒲田,城南エリア(蒲田),POINT (139.704524 35.620538)
2600204,2600204,西小山,,,26002,13,142-0062,品川区小山６-３-１０,139.698694,35.615455,0000-00-00,0000-00-00,0,2600204,nishioyama,0.8236567148198264,131548308996.20796,53.80298936450223,131548.30899620795,807.0,807000000.0,5.49438202247191,2445.0,890.0,890000000.0,0.0,72558653629.9494,54.22918806423722,72558.6536299494,1338.0,3.107865168539326,2948.0,0.8678245510744775,2.732510288065844,0.9119089660584656,90.05104591907883,846.007994372856,0.8120282530841444,0.0032147179859598,0.0010268253810186,0.0010544588191327,0.0001910951740887,0.0164583739017373,0.0184868839516791,0.0010592379894594,0.000192676178724,0.0263244034829154,0.1254190953449775,蒲田,城南エリア(蒲田),POINT (139.698694 35.615455)
2600205,2600205,洗足,,,26002,13,152-0012,目黒区洗足２-２１-１,139.694367,35.61043,0000-00-00,0000-00-00,0,2600205,sensoku,0.8241413382076089,129171746900.60751,54.919960416924965,129171.74690060753,785.0,785000000.0,5.315254237288135,2352.0,885.0,885000000.0,0.0,71171295525.7853,55.429357886125615,71171.29552578529,1284.0,3.0327683615819208,2297.0,0.8247755834829443,2.6458781362007167,0.8832256520698731,79.2848521624356,693.8160800412312,0.8120764645565031,0.003796094886945,0.0013089051012869,0.0009485360540967,0.0001729714555234,0.0178155235594047,0.0239059152046002,0.21552367976922,2.692946413960993,0.0163068514778636,0.1137917366978994,蒲田,城南エリア(蒲田),POINT (139.694367 35.61043)
2600206,2600206,大岡山,,,26002,13,145-0062,大田区北千束３-２７-１,139.685909,35.607456,0000-00-00,0000-00-00,0,2600206,oookayama,0.8312257973743453,108475168634.90256,56.942345740106326,108475.16863490255,647.0,647000000.0,5.086782376502002,1905.0,749.0,749000000.0,0.0,61101390525.3247,57.42611891477885,61101.3905253247,1064.0,2.981308411214953,2103.0,0.7993158494868872,2.5948406676783,0.8662613981762918,77.17066053257737,655.5194218597438,0.8121166441314797,0.003940532524948,0.0013487424691319,0.0009337772818196,0.000152277315647,0.0190957180733786,0.0231804266643412,0.1857679318447503,3.1149067940714046,0.0136421856557124,0.1147368764419729,蒲田,城南エリア(蒲田),POINT (139.685909 35.607456)
2600207,2600207,奥沢,,,26002,13,158-0083,世田谷区奥沢３-４７-１７,139.672355,35.603947,0000-00-00,0000-00-00,0,2600207,okusawa,0.8267752581408057,117858887574.00632,58.51980515094653,117858.88757400632,681.0,681000000.0,5.2379713914174255,2014.0,769.0,769000000.0,0.0,67238866500.50783,58.67265837740648,67238.86650050782,1146.0,3.084525357607282,2053.0,0.8111418411694982,2.6182965299684544,0.8741442864665614,77.02125014864173,630.6514620016352,0.8121504295461306,0.0041330647671167,0.0014037548986073,0.0010026049310976,0.0001674713135799,0.0197031422632021,0.026040611757473,0.0010022071361606,0.0001627718336442,0.021351382193518,0.1595722757587391,蒲田,城南エリア(蒲田),POINT (139.672355 35.603947)
2600303,2600303,三軒茶屋,,,26003,13,154-0004,世田谷区太子堂４-２１-１,139.670156,35.643716,0000-00-00,0000-00-00,0,2600303,sangenjaya,0.8349004161811733,110661554438.3214,53.51138996050358,110661.5544383214,714.0,714000000.0,4.929678188319428,2068.0,839.0,839000000.0,0.0,62958935633.43742,54.74690055081515,62958.935633437424,1150.0,2.868891537544696,3463.0,0.8620861339307941,2.721531576330184,0.9080803052928488,96.68680462087264,1000.1893454931296,0.8117491875948076,0.0027079916182389,0.0009121760531262,0.0009822375065747,0.0001847847830635,0.015761203103073,0.0193017888200211,0.0327714569495479,1.4250761514928774,0.0215270431372711,0.1153088602834625,蒲田,城南エリア(蒲田),POINT (139.670156 35.643716)
2600304,2600304,駒沢大学,,,26003,13,154-0011,世田谷区上馬４-３,139.661702,35.633471,0000-00-00,0000-00-00,0,2600304,komazawadaigaku,0.8331493031978974,109453513358.03232,50.95601180541542,109453.51335803232,726.0,726000000.0,4.810750279955207,2148.0,893.0,893000000.0,0.0,63293294057.34847,52.35177341385316,63293.29405734847,1209.0,2.812989921612542,3089.0,0.8092742991878439,2.615907901622187,0.8728828356905884,90.0154086856823,950.4534257769124,0.8118417337019284,0.0027391705776148,0.0010158526786988,0.0009925084914831,0.0001738045708434,0.0149069689252729,0.0181222441482016,0.2904370853190065,12.398154685830306,0.0272333621975259,0.1141619346989986,蒲田,城南エリア(蒲田),POINT (139.661702 35.633471)
2600403,2600403,戸越公園,,,26004,13,142-0041,品川区戸越５-１０-１５,139.718159,35.608856,0000-00-00,0000-00-00,0,2600403,tokoshikouen,0.8244744641934679,110044674427.47215,52.8552710986898,110044.67442747216,795.0,795000000.0,4.819444444444445,2082.0,864.0,864000000.0,0.0,69544698906.8082,53.95244290675577,69544.69890680819,1289.0,3.101851851851852,2949.0,0.7142165173165416,2.4262215771649736,0.8095238095238095,87.5624296905921,1028.0414605342114,0.8121012018542572,0.0023487140146805,0.0008298663487178,0.0009293855580517,0.0001608010896173,0.0150441874493176,0.0168580987299984,0.4286768627904822,10.159435384984464,0.0229974727203476,0.1016092199270061,蒲田,城南エリア(蒲田),POINT (139.718159 35.608856)
2600406,2600406,旗の台,,,26004,13,142-0064,品川区旗の台２-１３-１,139.702286,35.604923,0000-00-00,0000-00-00,0,2600406,hatanodai,0.82219980149505,122305435222.14404,54.62502689689327,122305.43522214402,803.0,803000000.0,5.059887005649718,2239.0,885.0,885000000.0,0.0,71987743033.79016,55.24769227458953,71987.74303379016,1303.0,3.0689265536723163,2307.0,0.7631491895468078,2.523117569352708,0.8421516754850088,80.60024866138716,753.0018245035297,0.8121429608492616,0.0033352512483181,0.0011594004601391,0.0009524568823096,0.000136878459592,0.0174922443674719,0.0211615258403469,0.1286076879382846,1.825239504421488,0.0309432038792552,0.3256464633181276,蒲田,城南エリア(蒲田),POINT (139.702286 35.604923)
2600407,2600407,北千束,,,26004,13,145-0062,大田区北千束２-１６-１,139.693303,35.606311,0000-00-00,0000-00-00,0,2600407,kitasenzoku,0.824088966462045,117872810162.17206,58.06542372520791,117872.81016217206,710.0,710000000.0,5.113350125944584,2030.0,794.0,794000000.0,0.0,68847549988.82297,58.84405981950681,68847.54998882297,1170.0,3.061712846347607,2121.0,0.7875974749350168,2.5715344699777614,0.8584508784954219,76.16199349556274,670.9375569717712,0.8121282562614726,0.00381533304151,0.0013442374185221,0.0009031249173294,0.0001610523612466,0.017383409661256,0.0218101325296019,0.0491015523221126,0.8032492514842733,0.0149731494455366,0.112724893663473,蒲田,城南エリア(蒲田),POINT (139.693303 35.606311)
2600502,2600502,大崎広小路,,,26005,13,141-0032,品川区大崎４-１-１,139.722339,35.622244,0000-00-00,0000-00-00,0,2600502,oosakihirokouji,0.8375935271231737,108121593495.78896,57.75726148279325,108121.59349578895,746.0,746000000.0,4.650931677018634,1872.0,805.0,805000000.0,0.0,69850490881.32803,58.452293624542285,69850.49088132803,1195.0,3.080745341614907,3512.0,0.8207525122692217,2.639122315592904,0.8805295950155764,99.54080105311805,1065.3434003213742,0.8119732980880962,0.0024653174363315,0.0008368483844774,0.0010323941072733,0.0001797829326943,0.0145066363116068,0.0174050518578187,0.0529247207358426,1.519510118836304,0.0229889971892798,0.1014685134138431,蒲田,城南エリア(蒲田),POINT (139.722339 35.622244)
2600503,2600503,戸越銀座,,,26005,13,142-0051,品川区平塚２-１６-１,139.714862,35.615928,0000-00-00,0000-00-00,0,2600503,tokoshiginza,0.8325321397796814,117712801707.63731,53.676608165817285,117712.8017076373,830.0,830000000.0,4.803943044906901,2193.0,913.0,913000000.0,0.0,72318848145.89209,54.704121139101424,72318.84814589209,1322.0,3.0306681270536693,2913.0,0.7712470214455918,2.539925965097832,0.8475383800952885,90.6463275514276,940.5062418336688,0.8120337186775155,0.0026877523440188,0.0009061899843851,0.0009622401508893,0.0001777116602831,0.0160143589697193,0.0205833763564949,0.5784259031213348,14.69248479520738,0.0215730266526107,0.1020466620460695,蒲田,城南エリア(蒲田),POINT (139.714862 35.615928)
2600504,2600504,荏原中延,,,26005,13,142-0053,品川区中延２-８-１,139.712196,35.610056,0000-00-00,0000-00-00,0,2600504,eharanakanobe,0.8231008908388023,110460177729.04376,52.65022770688453,110460.17772904376,815.0,815000000.0,4.757369614512472,2098.0,882.0,882000000.0,0.0,71623165594.32622,54.13693544544687,71623.16559432622,1323.0,3.129251700680272,2815.0,0.7085325950163605,2.414781297134238,0.8057372924006039,87.32277165324838,989.247443155562,0.8120895597663621,0.0024293574417849,0.0008487856153751,0.0009492620081561,0.000161936530663,0.015292838953072,0.0170820010916656,0.3306833648283127,3.888035352086763,0.0185637448192578,0.0941611574342305,蒲田,城南エリア(蒲田),POINT (139.712196 35.610056)
2600506,2600506,長原,,,26005,13,145-0064,大田区上池台１-１０-１０,139.697881,35.60219,0000-00-00,0000-00-00,0,2600506,nagahara,0.822320193832064,119560143250.52382,57.123814262075406,119560.14325052382,735.0,735000000.0,5.1871127633209415,2093.0,807.0,807000000.0,0.0,69279446857.90335,57.87756629732944,69279.44685790334,1197.0,3.094175960346964,2072.0,0.8103245991396167,2.616705698672912,0.873599166015116,75.65069789909528,637.1171315647434,0.8121674463080483,0.0040886026541764,0.0013872785825963,0.0009456975848535,0.0001561208225401,0.0184334257100987,0.0213471978783324,0.0622310258396159,0.9544190397815322,0.0234630103208118,0.3355061592089466,蒲田,城南エリア(蒲田),POINT (139.697881 35.60219)
2600509,2600509,雪が谷大塚,,,26005,13,145-0066,大田区南雪谷２-２-１６,139.681083,35.592038,0000-00-00,0000-00-00,0,2600509,yukigataniootsuka,0.8208399335457477,119844081365.46548,58.66083277800562,119844.08136546548,734.0,734000000.0,5.258687258687258,2043.0,777.0,777000000.0,0.0,70477250544.28825,59.374263306055816,70477.25054428825,1187.0,3.189189189189189,2045.0,0.7997653500195542,2.5956284153005464,0.8665624185561637,74.99991753968905,637.1171315647434,0.8122736500771709,0.0040556693989071,0.0013603887105121,0.0009803424028406,0.0001663538359432,0.0188516631746906,0.0216766300786722,0.2707193153887788,7.921183269066886,0.0138407284524855,0.0887036980992493,蒲田,城南エリア(蒲田),POINT (139.681083 35.592038)
2600511,2600511,久が原,,,26005,13,146-0084,大田区南久が原２-６-１０,139.685678,35.579499,0000-00-00,0000-00-00,0,2600511,kyuugahara,0.821958621161707,122789358543.50777,57.4318795806865,122789.35854350774,724.0,724000000.0,5.3786163522012576,2138.0,795.0,795000000.0,0.0,70317891160.45639,58.69606941607378,70317.89116045639,1198.0,3.1522012578616354,1936.0,0.8326881720430107,2.660944206008584,0.8885067354542849,73.22873854142652,579.4234646939315,0.812401079535646,0.0045720690824889,0.0015879671552079,0.0009683074600381,0.0001701014996378,0.0197211380260772,0.0236186354436045,0.1535975046198165,2.1291343226041324,0.0195715009923575,0.1891750271357991,蒲田,城南エリア(蒲田),POINT (139.685678 35.579499)
2600512,2600512,千鳥町,,,26005,13,146-0083,大田区千鳥１-２０-１,139.69142,35.572983,0000-00-00,0000-00-00,0,2600512,chidorichou,0.8219982798038568,124277934704.66904,56.9038162567166,124277.93470466904,744.0,744000000.0,5.28174123337364,2184.0,827.0,827000000.0,0.0,71132268624.79549,57.97250906666299,71132.26862479548,1227.0,3.101571946795647,2219.0,0.8524779101037264,2.700920245398773,0.901689708141321,79.14235838216439,648.5563930994734,0.812463010353998,0.0041456949277034,0.001449473547513,0.0009641526988998,0.0001671172127547,0.0184619143499979,0.0219391521803829,0.0548770597615753,0.983774818587648,0.0154578482592306,0.0928146684374749,蒲田,城南エリア(蒲田),POINT (139.69142 35.572983)
2600513,2600513,池上,,,26005,13,146-0082,大田区池上６-３-１０,139.702822,35.572025,0000-00-00,0000-00-00,0,2600513,ikegami,0.8227322584853061,108889009502.92207,56.83142458398856,108889.00950292208,707.0,707000000.0,4.912820512820513,1916.0,780.0,780000000.0,0.0,66503746871.88476,57.23214016513317,66503.74687188475,1162.0,3.1192307692307693,2852.0,0.840058910162003,2.677058823529412,0.8934040047114252,86.27841005716607,845.5106351756939,0.8124713121644628,0.0031513346951493,0.0010906122072009,0.0010164929329467,0.0002058834771264,0.0165654818654865,0.0194198589514399,0.0425491675869238,1.7112720848879135,0.0187150152990143,0.0928294474116865,蒲田,城南エリア(蒲田),POINT (139.702822 35.572025)
2600514,2600514,蓮沼,,,26005,13,144-0051,大田区西蒲田７-１７-１,139.708544,35.564173,0000-00-00,0000-00-00,0,2600514,hasunuma,0.8224672101340447,118840747191.9818,52.65429649622587,118840.7471919818,834.0,834000000.0,5.049217002237136,2257.0,894.0,894000000.0,0.0,73966052290.1831,53.63745633805881,73966.0522901831,1379.0,3.1890380313199107,2884.0,0.8318430920103836,2.6607142857142856,0.8879277201076509,86.07713752157636,863.4155662735321,0.8125543949806475,0.0030671058048579,0.0009924021043904,0.0010042173662599,0.0001832594111442,0.016243878901051,0.0188733564107536,0.044888779871417,1.076378248081125,0.0307891165291107,0.4229103738052896,蒲田,城南エリア(蒲田),POINT (139.708544 35.564173)
2600605,2600605,武蔵新田,,,26006,13,146-0093,大田区矢口１-１８-１,139.692506,35.567806,0000-00-00,0000-00-00,0,2600605,musashinitta,0.8219940731862369,113533672666.19296,59.37953591328083,113533.67266619296,677.0,677000000.0,5.119143239625167,1912.0,747.0,747000000.0,0.0,68736391461.03557,60.72119387017277,68736.39146103557,1132.0,3.1606425702811247,1970.0,0.8070462925030725,2.6099754701553555,0.8714168714168714,74.60340259845962,608.2702981293374,0.812510295896883,0.0042716456140022,0.0015030429765018,0.0009367202439279,0.0001497476992509,0.0194908753388946,0.023749412824812,0.138322356115827,3.394530318841704,0.0124080033772884,0.0729340531764349,蒲田,城南エリア(蒲田),POINT (139.692506 35.567806)
2600702,2600702,西太子堂,,,26007,13,154-0004,世田谷区太子堂４-１０-３,139.666382,35.644545,0000-00-00,0000-00-00,0,2600702,nishitaishidou,0.8357037362446529,125977640468.73705,50.77696109179244,125977.64046873704,846.0,846000000.0,4.966966966966967,2481.0,999.0,999000000.0,0.0,71584454212.71931,52.13725725616848,71584.45421271931,1373.0,2.85985985985986,3748.0,0.8887834953758597,2.7749881572714354,0.9258732416627152,102.36297390207376,1049.925265209347,0.8117427021082999,0.0026303205282193,0.000868705180401,0.0010035541595025,0.000157314194171,0.0148104720217868,0.016875567164081,0.0010083888532149,0.000159745212608,0.0183968527786553,0.1044445937265964,蒲田,城南エリア(蒲田),POINT (139.666382 35.644545)
2600703,2600703,若林,,,26007,13,154-0023,世田谷区若林４-３-１５,139.659911,35.645933,0000-00-00,0000-00-00,0,2600703,wakabayashi,0.8350957494850875,128762542376.49098,48.75522240685005,128762.54237649098,885.0,885000000.0,4.954971857410881,2641.0,1066.0,1066000000.0,0.0,71457001272.42409,49.14511779396429,71457.00127242408,1454.0,2.8320825515947465,3195.0,0.8477049615282568,2.692633810280869,0.8984969053934572,93.04806854879897,938.5168050450204,0.8117276734811861,0.002855391103161,0.0010063015351778,0.0009885775031231,0.00017110576822,0.0157354957016819,0.01876832268343,0.2089444646239026,9.030737606929492,0.0141616467026897,0.0923661281163656,蒲田,城南エリア(蒲田),POINT (139.659911 35.645933)
2600704,2600704,松陰神社前,,,26007,13,154-0023,世田谷区若林４-２１-１６,139.655211,35.643947,0000-00-00,0000-00-00,0,2600704,shouinjinjamae,0.8334879601665028,127679606332.0858,50.24777895792436,127679.6063320858,858.0,858000000.0,4.948393378773126,2541.0,1027.0,1027000000.0,0.0,71214953371.35526,50.65074919726547,71214.95337135525,1406.0,2.8461538461538463,2783.0,0.82901400059577,2.654967281380131,0.886043279729998,86.84162267187558,836.0608104296126,0.8117436117723442,0.0031606753349763,0.0011132121781632,0.0009803974404427,0.0001535347254254,0.0169785783721747,0.0211520519269421,0.0493115551156787,1.6926403417991267,0.0106129886348177,0.0712680010140282,蒲田,城南エリア(蒲田),POINT (139.655211 35.643947)
2600705,2600705,世田谷,,,26007,13,154-0017,世田谷区世田谷４-９-６,139.650945,35.643564,0000-00-00,0000-00-00,0,2600705,setagaya,0.8325947011578404,120784166078.97484,53.20888373523121,120784.16607897484,767.0,767000000.0,5.101123595505618,2270.0,890.0,890000000.0,0.0,66537602590.61327,53.06028914721952,66537.60259061327,1254.0,2.928089887640449,2328.0,0.8182776801405975,2.632982456140351,0.8788943546498009,78.5173505001786,708.7368559560964,0.8117492897723558,0.0036980090676128,0.0013025009845636,0.0009343285026774,0.000148109346856,0.0192583585346145,0.0268501337878488,0.0848426175749266,1.437410802793849,0.0120569642847588,0.08566688233347,蒲田,城南エリア(蒲田),POINT (139.650945 35.643564)
2600706,2600706,上町,,,26007,13,154-0017,世田谷区世田谷３-４-３,139.646276,35.643656,0000-00-00,0000-00-00,0,2600706,uemachi,0.8313786977839442,116648498640.6067,55.65290965677801,116648.4986406067,720.0,720000000.0,5.14987714987715,2096.0,814.0,814000000.0,0.0,64987895987.028656,55.54521024532364,64987.895987028656,1170.0,2.993857493857494,2005.0,0.8094469115865967,2.614826752618856,0.873015873015873,73.33034321650213,617.2227636782566,0.8117442465004501,0.0042174625042239,0.0014884585199506,0.0009597675282243,0.0001740909290992,0.0193337238877815,0.0231362212169962,0.2224534053622398,3.245719442859851,0.011483089384694,0.0883633328185603,蒲田,城南エリア(蒲田),POINT (139.646276 35.643656)
2600707,2600707,宮の坂,,,26007,13,156-0051,世田谷区宮坂１-２４-７,139.64494,35.647508,0000-00-00,0000-00-00,0,2600707,miyanosaka,0.8344543817660119,125864581180.69696,52.2043057572364,125864.58118069696,814.0,814000000.0,5.184946236559139,2411.0,930.0,930000000.0,0.0,69324649337.79298,52.12379649458119,69324.64933779299,1330.0,2.956989247311828,2196.0,0.8017524644030668,2.599854227405248,0.8678832116788321,77.35422578243816,682.3768185065012,0.8117062528326086,0.003792639281408,0.0013345871658753,0.0009434927019544,0.0001398643433553,0.0190937488984226,0.0222477500957452,0.0009509236635349,0.0001500662202897,0.0152237565518656,0.1293645291013228,蒲田,城南エリア(蒲田),POINT (139.64494 35.647508)
2600708,2500110,山下,,,26007,13,154-0021,世田谷区豪徳寺１-４４-５,139.646509,35.653844,0000-00-00,0000-00-00,0,2600708,yamashita,0.8308200530930283,133888726341.06546,51.3771014355585,133888.72634106546,851.0,851000000.0,5.457591623036649,2606.0,955.0,955000000.0,0.0,71625719151.02464,51.234419993579856,71625.71915102463,1398.0,3.032460732984293,2492.0,0.8637781629116118,2.7238754325259515,0.9092169092169092,83.22902917711234,718.6840398993398,0.8116428723773312,0.003772680654468,0.0013029707249044,0.0009428099368984,0.0001598106120493,0.0186556402311369,0.0240244138570147,0.0009403341046814,0.0001509521875452,0.0048065405319906,0.045119299843864,蒲田,城南エリア(蒲田),POINT (139.646509 35.653844)
2600709,2600709,松原,,,26007,13,156-0043,世田谷区松原４-１０-８,139.642,35.660048,0000-00-00,0000-00-00,0,2600709,matsubara,0.8280192188142108,135795082601.5769,52.65416153609031,135795.0826015769,840.0,840000000.0,5.481402763018066,2579.0,941.0,941000000.0,0.0,72194950885.24942,52.239472420585685,72194.95088524942,1382.0,3.0403825717322,2387.0,0.8702150929639081,2.7365356622998545,0.913508260447036,83.53286328582513,683.3715369008256,0.8115825075925691,0.0039862136377273,0.0013413821478283,0.0009919778692909,0.0002054445342411,0.0177590004896315,0.0192159218868381,0.0364705782686086,1.0060206018633508,0.0121235187122416,0.0875766825115754,蒲田,城南エリア(蒲田),POINT (139.642 35.660048)
