station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,address,lon,lat,open_ymd,close_ymd,e_status,e_sort,station_name_roman,circuity_avg,edge_density_km,edge_length_avg,edge_length_total,intersection_count,intersection_density_km,k_avg,m,n,node_density_km,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segment_count,streets_per_node_avg,Circuit Index (μ),Alpha Index,Beta Index,Gamma Index,Road Density (km/km²),Intersection Density (nodes/km²),Average Circuitousness (A'),Degree Centrality (Mean),Degree Centrality (Std Dev),Closeness Centrality (Mean),Closeness Centrality (Std Dev),Betweenness Centrality (Mean),Betweenness Centrality (Std Dev),Global Integration (Mean),Global Integration (Std Dev),"Local Integration (Radius=3, Mean)","Local Integration (Radius=3, Std Dev)"
1132819,1131105,三鷹,,,11328,13,181-0013,東京都三鷹市下連雀三丁目46-1,139.560325,35.702683,1930-06-25,0000-00-00,0,1132806,mitaka,0.8215920826324533,104236878238.26144,62.642354710493656,104236.87823826144,610.0,610000000.0,5.027190332326284,1664.0,662.0,662000000.0,0.0,62057757635.680855,63.77981257521156,62057.75763568085,973.0,3.099697885196375,1953.0,0.8174968606111344,2.6307435254803675,0.8783821478382148,69.98660427652305,595.338959003121,0.8111407061764795,0.0043992366646828,0.0014950638671809,0.0009910619976703,0.0002329796044681,0.0218619957065807,0.0277773630167609,0.7551801012650172,12.4392358099696,0.03303783379423,0.1658014076646594
1132820,1131104,吉祥寺,,,11328,13,180-0003,東京都武蔵野市吉祥寺南町,139.579765,35.703119,0000-00-00,0000-00-00,0,1132806,kichijouji,0.8306801372499606,100466962262.10432,63.8696517877332,100466.96226210432,534.0,534000000.0,5.098865478119935,1573.0,617.0,617000000.0,0.0,55525573888.61324,63.74922375271324,55525.57388861323,871.0,2.9578606158833063,2589.0,0.9269602577873256,2.849892780557541,0.9513242662848962,80.4290570130275,695.8055168298799,0.8111453517741348,0.0040770998291238,0.0012714248084278,0.0011157154375115,0.0002483602943789,0.0191710639916848,0.0210356408760838,0.0011280661722126,0.0002479898141935,0.0201328458157999,0.1123729783381638
1132807,1130205,渋谷,,,11328,13,150-0043,東京都渋谷区道玄坂一丁目1-1,139.701238,35.658871,0000-00-00,0000-00-00,0,1132807,shibuya,0.8351710818624877,88689663882.19846,65.64741960192336,88689.66388219845,561.0,561000000.0,4.548821548821548,1351.0,594.0,594000000.0,0.0,59229145874.53645,67.22945048188019,59229.14587453645,881.0,3.104377104377104,3775.0,0.8398220244716351,2.6773333333333333,0.8932384341637011,100.706870472182,1119.058193614889,0.8115937236855717,0.0023809100340892,0.0008157415349326,0.001093480554182,0.0002421173802515,0.0124131520340044,0.015307601327657,0.0822161276471211,1.478541656186787,0.0467093018673313,0.169446163497883
1132808,1130103,品川,,,11328,13,108-0074,東京都港区高輪三丁目26-26,139.738999,35.62876,0000-00-00,0000-00-00,0,1132808,shinagawa,0.8399732043181812,54042931969.68722,72.54084828145936,54042.93196968722,301.0,301000000.0,4.257142857142857,745.0,350.0,350000000.0,0.0020746887966804,36284562203.98667,75.27917469706779,36284.56220398667,482.0,2.9457142857142857,1717.0,0.7507651945780498,2.4973821989528795,0.833916083916084,64.75714336085173,569.9736399478502,0.8119013932857907,0.0043622396488259,0.0015853180003328,0.0008627499459965,0.0001695938188525,0.0211542451885738,0.030959960770125,0.1166603453539488,2.686558859348764,0.0214090308718255,0.1182975581922908
1132809,1130101,東京,,,11328,13,100-0005,東京都千代田区丸の内一丁目,139.766103,35.681391,0000-00-00,0000-00-00,0,1132809,toukyou,0.8222880649906775,56485908325.21297,75.31454443361729,56485.90832521296,398.0,398000000.0,3.7220843672456576,750.0,403.0,403000000.0,0.0015455950540958,49383490836.70868,76.32687919120352,49383.49083670868,647.0,3.4590570719602978,5105.0,0.8107035096077497,2.6198032370675977,0.8738223774743304,121.90017165433132,1567.1788302580069,0.8113691097202284,0.001663367134646,0.00056892836204,0.0009934112433286,0.0001994507321298,0.0105677457850211,0.0128179774812735,2.0312090549801614,62.70188073019907,0.0600912328564859,0.1901313236115172
1133210,1131903,赤羽,,,11332,13,115-0045,北区赤羽１丁目,139.720928,35.778026,0000-00-00,0000-00-00,0,1133210,akabane,0.8291217861155347,104721483283.14906,51.56153780558792,104721.48328314906,796.0,796000000.0,4.893975903614458,2031.0,830.0,830000000.0,0.0,64863531118.39942,51.03346272100662,64863.53111839942,1271.0,3.172289156626506,4543.0,0.8927097661623109,2.783274440518257,0.9284872298624754,109.91455442220602,1266.7738751720544,0.8103833080730188,0.0021863899768407,0.0006849376119966,0.001002871025235,0.0001835032002287,0.0136537986942316,0.0171455540608015,0.1982071910764612,4.502358027662263,0.0481078083926077,0.2110172836874028
1133211,1133211,東十条,,,11332,13,114-0001,北区東十条３丁目,139.726858,35.763803,0000-00-00,0000-00-00,0,1133211,higashijuujou,0.8348340134437882,96333416910.58585,54.89083584648766,96333.41691058585,677.0,677000000.0,4.630606860158311,1755.0,758.0,758000000.0,0.0,61485103784.84502,56.77294901647739,61485.10378484501,1083.0,2.944591029023747,4811.0,0.81500931729629,2.6283006093432637,0.8766937669376694,112.12113726053568,1469.1990684170587,0.8105233726125844,0.0017800884587492,0.0006181044550021,0.0009467179322887,0.0001449105704462,0.0127132366255179,0.0172273906084565,0.0272870312865706,0.6494066281808076,0.0274002606293325,0.1319586013330876
1133212,1133212,王子,,,11332,13,114-0002,北区王子１丁目,139.73809,35.752538,0000-00-00,0000-00-00,0,1133212,ouji,0.840479438452481,82708624394.15627,65.27910370493785,82708.62439415626,512.0,512000000.0,4.63254113345521,1267.0,547.0,547000000.0,0.0,53918586984.4376,67.31409111665118,53918.5869844376,801.0,3.0676416819012795,4637.0,0.8665669968230237,2.731142643764003,0.9110612855007474,115.44585454017955,1331.927930000299,0.8106371947290782,0.0020404502381501,0.0006470799624051,0.0009994534273465,0.0001864090759522,0.0127443035741967,0.0165937142586631,0.0009989524046783,0.0001820070559781,0.0330400884080225,0.1390216870504988
1133213,1133213,上中里,,,11332,13,114-0016,北区上中里１丁目,139.745769,35.74728,0000-00-00,0000-00-00,0,1133213,kaminakasato,0.8290078062772899,91190589501.07697,62.37386422782282,91190.58950107696,521.0,521000000.0,5.355311355311355,1462.0,546.0,546000000.0,0.0,51104819651.46,63.17035803641532,51104.81965146,809.0,3.1227106227106227,4416.0,0.8371563981042655,2.672348484848485,0.891458175385393,110.0449417522861,1313.0282805081365,0.8106988374685355,0.0020252735769977,0.0006969350347787,0.0008660925891494,0.0001231897598363,0.0149118507937558,0.023311775122428,0.1452203068357202,5.242262986419715,0.043140990162043,0.1667922147529584
1133214,1130216,田端,,,11332,13,114-0013,東京都北区東田端一丁目17-1,139.761229,35.737781,0000-00-00,0000-00-00,0,1133214,tabata,0.8277653906091037,102926672706.9692,53.77569106947188,102926.67270696918,696.0,696000000.0,5.406779661016949,1914.0,708.0,708000000.0,0.0,59907009640.50888,55.26476904105985,59907.00964050888,1084.0,3.2245762711864407,4468.0,0.9138883207199836,2.8255006129955045,0.9426039536468984,109.08230801085536,1217.0379554558372,0.8107962761224324,0.0023103030359734,0.000725127286568,0.0008920998282256,0.0001435838053962,0.01434910642314,0.0226516903635884,0.0569498106250424,0.8413855856645377,0.0321795875681151,0.1672469139884967
1133215,1130217,西日暮里,,,11332,13,116-0013,東京都荒川区西日暮里五丁目22-1,139.766857,35.731954,0000-00-00,0000-00-00,0,1133215,nishinippori,0.8352552757103371,100171045098.06088,53.05669761549834,100171.04509806086,686.0,686000000.0,5.2444444444444445,1888.0,720.0,720000000.0,0.0,58468734479.476776,54.44016245761338,58468.73447947677,1074.0,3.105555555555556,4271.0,0.8560833834435758,2.7100520624749698,0.9040748162992652,105.755263463529,1241.9059153139458,0.8108513202360964,0.002171516075701,0.0007277215455388,0.0009469261530789,0.0001551632446553,0.0146148660212305,0.0205918358033916,0.208736272987644,4.266612861080084,0.0401586710653971,0.1753657892502572
1133216,1130218,日暮里,,,11332,13,116-0013,東京都荒川区西日暮里二丁目,139.771287,35.727908,0000-00-00,0000-00-00,0,1133216,nippori,0.8388523526516736,98057450611.0497,52.21376496861006,98057.45061104967,688.0,688000000.0,5.11716621253406,1878.0,734.0,734000000.0,0.0,57055525602.91329,52.63424871117462,57055.52560291329,1084.0,3.0708446866485013,3969.0,0.8371651550305843,2.6721449641803625,0.8914663292562913,98.95533121701176,1180.2333748658364,0.8108899587759741,0.0022530733256158,0.0007861556852662,0.0009666506409854,0.0001621822245843,0.015296433533214,0.0210500043518463,0.0394392881058841,1.3245670269884608,0.0395861893577443,0.163377110228313
1133217,1130219,鶯谷,,,11332,13,110-0003,東京都台東区根岸一丁目4-1,139.778015,35.721484,0000-00-00,0000-00-00,0,1133217,uguisudani,0.8342718150418345,88514223862.74846,52.65569533774448,88514.22386274846,683.0,683000000.0,4.682451253481895,1681.0,718.0,718000000.0,0.0009041591320072,58317366039.27222,52.72817905901647,58317.366039272216,1106.0,3.2200557103064065,4224.0,0.847682119205298,2.6932638331996794,0.8984751203852327,103.10936581985553,1240.4138377224592,0.8109611117280682,0.0021606609171277,0.0006910127538005,0.0009120701069135,0.0001560763978582,0.0136550437755299,0.0181405838949883,0.3013680474462922,4.403616506408208,0.0304742316922766,0.1260868740889365
1133218,1130220,上野,,,11332,13,110-0005,東京都台東区上野七丁目1-1,139.777043,35.71379,0000-00-00,0000-00-00,0,1133218,ueno,0.8261205178578952,82468262819.14514,52.96612897825635,82468.26281914514,712.0,712000000.0,4.325,1557.0,720.0,720000000.0,0.0017376194613379,61725913883.71181,53.62807461660452,61725.9138837118,1151.0,3.344444444444445,6022.0,0.8409440022343249,2.6804353893385438,0.8939774737038071,124.28234989229824,1782.0380034320656,0.8110453537321112,0.00149661384106,0.0004677051546156,0.0009767134266838,0.0001985324519715,0.0107160502809145,0.0134961900177753,0.461045907383585,9.360784239323218,0.0564427806056874,0.2119682940794304
1133219,1130221,御徒町,,,11332,13,110-0005,東京都台東区上野五丁目27,139.774727,35.707282,0000-00-00,0000-00-00,0,1133219,okachimachi,0.8179815395246754,103358907203.2986,45.57271040709815,103358.9072032986,1048.0,1048000000.0,4.235294117647059,2268.0,1071.0,1071000000.0,0.0005797101449275,79546258448.79723,46.11377301379549,79546.25844879722,1725.0,3.3211951447245567,6915.0,0.8219422322595983,2.642670468044666,0.8813089295618414,133.1818027450422,2093.384860855586,0.811102629966058,0.0012560220855725,0.000389833307295,0.001000519001564,0.0001733513073412,0.0100608402278968,0.0119422495687312,0.7033078715100228,17.72870861468431,0.0565987733921192,0.2074795175069728
1133220,1130222,秋葉原,,,11332,13,101-0021,東京都千代田区外神田一丁目17-6,139.773288,35.698619,0000-00-00,0000-00-00,0,1133220,akihabara,0.8165311098015832,114140345151.96548,46.53091934446208,114140.34515196548,1179.0,1179000000.0,4.067993366500829,2453.0,1206.0,1206000000.0,0.0,91037746464.83942,46.80603931354212,91037.7464648394,1945.0,3.3383084577114426,6393.0,0.8032416132679985,2.605223505775992,0.8688442211055276,131.1008511606154,1980.4843230997724,0.8111860962933855,0.0013088286891615,0.0003940198064115,0.0009657158518874,0.0001556030553857,0.0101980190959897,0.011910499410044,0.4758214564255554,9.66454362340836,0.0258957206752587,0.115330570007694
1133221,1130223,神田,,,11332,13,101-0044,東京都千代田区鍛冶町二丁目13-1,139.770641,35.691173,0000-00-00,0000-00-00,0,1133221,kanda,0.8197350297748494,94535716285.74516,57.433606491947245,94535.71628574516,845.0,845000000.0,3.8457943925233646,1646.0,856.0,856000000.0,0.0007189072609633,80727418214.65234,58.03552711333741,80727.41821465234,1391.0,3.378504672897196,5279.0,0.8043577632180405,2.607186358099878,0.8695917123705058,119.71128556205564,1633.3276034805758,0.8112615636993283,0.0015882950704233,0.0004784677268097,0.0010572673810057,0.0001933801750814,0.0113293160076391,0.0115787339373632,0.1385725890427843,4.604525325909757,0.0342210274417642,0.1417994467096744
1133222,1130101,東京,,,11332,13,100-0005,東京都千代田区丸の内一丁目,139.766103,35.681391,0000-00-00,0000-00-00,0,1133222,toukyou,0.8222880649906775,56485908325.21297,75.31454443361729,56485.90832521296,398.0,398000000.0,3.7220843672456576,750.0,403.0,403000000.0,0.0015455950540958,49383490836.70868,76.32687919120352,49383.49083670868,647.0,3.4590570719602978,5105.0,0.8107035096077497,2.6198032370675977,0.8738223774743304,121.90017165433132,1567.1788302580069,0.8113691097202284,0.001663367134646,0.00056892836204,0.0009934112433286,0.0001994507321298,0.0105677457850211,0.0128179774812735,2.0312090549801614,62.70188073019907,0.0600912328564859,0.1901313236115172
1133223,1130225,有楽町,,,11332,13,100-0006,東京都千代田区有楽町二丁目9-17,139.763806,35.675441,0000-00-00,0000-00-00,0,1133223,yuurakuchou,0.8204835534640006,67866664926.29057,72.7402625147809,67866.66492629057,495.0,495000000.0,3.7171314741035855,933.0,502.0,502000000.0,0.0,61475653285.0341,75.43024942948969,61475.6532850341,815.0,3.460159362549801,5805.0,0.8436273797413166,2.6857391809468485,0.8957667344764119,134.24600418467602,1712.4077158293612,0.8114323000855974,0.0015605689604572,0.0004701372516019,0.0010371202461654,0.0002069687299777,0.0106895761593629,0.0128779094152414,0.8012709295502176,26.135770040947488,0.0712521067558518,0.1968075984410794
1133224,1130102,新橋,,,11332,13,105-0004,東京都港区新橋二丁目17,139.758587,35.666195,0000-00-00,0000-00-00,0,1133224,shinbashi,0.8241240115537475,84724879109.82986,60.43144016393,84724.87910982985,669.0,669000000.0,4.185074626865672,1402.0,670.0,670000000.0,0.0,70338949361.76085,63.54015299165388,70338.94936176084,1107.0,3.446268656716418,6134.0,0.8875705397192881,2.7735685367264318,0.9250578703703703,130.5737498777683,1719.868103786794,0.8115136497718908,0.0016046100877792,0.0004449246380549,0.0010707295592457,0.0002065776869457,0.0108114816642065,0.0130529199146847,0.0575868911861678,1.7021891614414748,0.0673987760475058,0.1923262112601872
1133225,1130227,浜松町,,,11332,13,105-0022,東京都港区海岸一丁目3-1,139.757135,35.655391,0000-00-00,0000-00-00,0,1133225,hamamatsuchou,0.8330080790126404,58835692745.17658,72.0143118056017,58835.69274517658,368.0,368000000.0,4.334217506631299,817.0,377.0,377000000.0,0.0,45272972488.43168,76.73385167530792,45272.97248843168,590.0,3.312997347480106,3268.0,0.8656953642384106,2.7285714285714286,0.9104872881355932,86.89108592961067,940.0088826365068,0.8116205255783029,0.002888905694623,0.0009039688624341,0.0011099051992096,0.0002189458463064,0.0155758030233135,0.018725260086883,0.0261131507042357,0.6161136630269145,0.1696996244476087,3.603869627951021
1133226,1130228,田町,,,11332,13,108-0014,東京都港区芝五丁目33-36,139.747575,35.645736,0000-00-00,0000-00-00,0,1133226,tamachi,0.8392763223160733,61627131629.0625,68.39859226311043,61627.131629062496,402.0,402000000.0,4.24,901.0,425.0,425000000.0,0.001547987616099,44486687162.16241,68.86484080830093,44486.6871621624,646.0,3.183529411764706,2453.0,0.8039986889544412,2.6047120418848166,0.8693752730449978,77.66453247635238,759.9648532638001,0.8117135571394137,0.0034115416396657,0.0011528121821847,0.0010233207084088,0.0002203269264828,0.0164599812170071,0.0212425220895579,0.1802097491244442,2.27996580672483,0.1732370679139149,4.002036254515702
1133236,1130230,高輪ゲートウェイ,,,11332,13,108-0075,港区港南二丁目10-145,139.7407,35.6355,2020-03-14,0000-00-00,0,1133226,takanawageetouei,0.8596856988230517,28089264221.234734,74.50733215181626,28089.26422123473,143.0,143000000.0,4.383720930232558,377.0,172.0,172000000.0,0.0044247787610619,17307716958.88305,76.58281840213738,17307.716958883047,226.0,2.796511627906977,1700.0,0.7545494895694629,2.504871567759079,0.8364389233954451,60.2217493618408,561.5185335960932,0.8118286103068151,0.0044412616449629,0.0017080367343764,0.0008013626000826,0.0001685079446733,0.0236949401297346,0.0334099009171194,0.0008197494019518,0.0001526211262828,0.0310985421606126,0.1376209146833736
1133227,1130103,品川,,,11332,13,108-0074,東京都港区高輪三丁目26-26,139.738999,35.62876,0000-00-00,0000-00-00,0,1133227,shinagawa,0.8399732043181812,54042931969.68722,72.54084828145936,54042.93196968722,301.0,301000000.0,4.257142857142857,745.0,350.0,350000000.0,0.0020746887966804,36284562203.98667,75.27917469706779,36284.56220398667,482.0,2.9457142857142857,1717.0,0.7507651945780498,2.4973821989528795,0.833916083916084,64.75714336085173,569.9736399478502,0.8119013932857907,0.0043622396488259,0.0015853180003328,0.0008627499459965,0.0001695938188525,0.0211542451885738,0.030959960770125,0.1166603453539488,2.686558859348764,0.0214090308718255,0.1182975581922908
1133228,1133228,大井町,,,11332,13,140-0014,品川区大井１丁目,139.73485,35.606257,0000-00-00,0000-00-00,0,1133228,ooichou,0.8392987856538784,98345425371.00104,55.49967571726922,98345.42537100104,624.0,624000000.0,4.9428172942817294,1772.0,717.0,717000000.0,0.0,55891542744.56966,56.003549844258174,55891.542744569655,998.0,2.8912133891213387,3099.0,0.8534838887358854,2.704070407040704,0.9023494860499266,87.9773076347813,904.1990204408304,0.8121269971270599,0.0029764121156199,0.0010022510511623,0.0010399210762891,0.0002477498885594,0.0162967014681922,0.0230672441234587,0.0010650760560682,0.0002206597038735,0.01849688941407,0.1081828290894682
1133229,1133229,大森,,,11332,13,143-0016,大田区大森北１丁目,139.728079,35.588903,0000-00-00,0000-00-00,0,1133229,oomori,0.8405473880959852,121062366867.41824,52.75048665246982,121062.36686741824,809.0,809000000.0,4.841772151898734,2295.0,948.0,948000000.0,0.0,70211112967.34879,53.43311489143744,70211.11296734879,1314.0,2.887130801687764,3937.0,0.813597850795619,2.625103220478943,0.8757575757575757,99.15297964414896,1204.6039755267827,0.8123018593928726,0.0021686106736711,0.0008049588771754,0.0009831978623503,0.0001802377189686,0.0142418174374662,0.0185193599950875,0.1354517938884333,3.7647611138369688,0.0477704998638989,0.1977946242561037
1133230,1133230,蒲田,,,11332,13,144-0052,大田区蒲田５丁目,139.716032,35.562517,0000-00-00,0000-00-00,0,1133230,kamata,0.8248111808467283,122385698381.6343,49.97374372463629,122385.69838163428,898.0,898000000.0,4.952477249747219,2449.0,989.0,989000000.0,0.0,75507436344.86299,51.15679969164159,75507.43634486299,1476.0,3.0849342770475228,3503.0,0.8255950978081547,2.6487758945386064,0.8837574615142947,95.05089055221045,1056.3909347724552,0.8125710190507053,0.0024953140786986,0.0008296859187253,0.0009373128360849,0.000160087646214,0.0144392179840568,0.0196828598367611,0.2457637604635151,3.917427694955673,0.0297315821738504,0.3877710449605972
1133302,1131903,赤羽,,,11333,13,115-0045,北区赤羽１丁目,139.720928,35.778026,0000-00-00,0000-00-00,0,1133302,akabane,0.8291217861155347,104721483283.14906,51.56153780558792,104721.48328314906,796.0,796000000.0,4.893975903614458,2031.0,830.0,830000000.0,0.0,64863531118.39942,51.03346272100662,64863.53111839942,1271.0,3.172289156626506,4543.0,0.8927097661623109,2.783274440518257,0.9284872298624754,109.91455442220602,1266.7738751720544,0.8103833080730188,0.0021863899768407,0.0006849376119966,0.001002871025235,0.0001835032002287,0.0136537986942316,0.0171455540608015,0.1982071910764612,4.502358027662263,0.0481078083926077,0.2110172836874028
1133303,1130212,池袋,,,11333,13,171-0022,東京都豊島区南池袋一丁目28-2,139.711086,35.730256,0000-00-00,0000-00-00,0,1133303,ikebukuro,0.831334928296336,110293346757.15926,53.33333982454509,110293.34675715923,792.0,792000000.0,4.871613663133098,2068.0,849.0,849000000.0,0.0,69566470696.96437,54.60476506826089,69566.47069696437,1274.0,3.1024734982332154,5055.0,0.8607185424825472,2.7196325280707723,0.9071615026671206,112.56685012415356,1461.738680459626,0.8108702508982192,0.0018513495766308,0.0006004292613536,0.0009855886321905,0.0001912454028373,0.0128250183962903,0.0180565357463513,0.1311505224216411,3.799494477923064,0.0530156264070443,0.1801737979147804
1133304,1130208,新宿,,,11333,13,160-0022,東京都新宿区新宿三丁目38-1,139.700464,35.689729,0000-00-00,0000-00-00,0,1133304,shinjuku,0.8304546837191196,80100658952.43579,58.72482327891186,80100.65895243578,571.0,571000000.0,4.4794745484400655,1364.0,609.0,609000000.0,0.0,55775717543.40672,61.359425240271406,55775.71754340671,909.0,3.1330049261083746,4927.0,0.8004874086108854,2.599350649350649,0.8670132120424519,114.72252617473542,1531.8663272594924,0.811272412956807,0.0016884382262751,0.0005989918055665,0.0010335955007627,0.0002257100343293,0.0104850534026246,0.0130159522199891,0.5039705072146073,11.52504852530676,0.0437601867209031,0.1794060659829874
1133305,1130205,渋谷,,,11333,13,150-0043,東京都渋谷区道玄坂一丁目1-1,139.701238,35.658871,0000-00-00,0000-00-00,0,1133305,shibuya,0.8351710818624877,88689663882.19846,65.64741960192336,88689.66388219845,561.0,561000000.0,4.548821548821548,1351.0,594.0,594000000.0,0.0,59229145874.53645,67.22945048188019,59229.14587453645,881.0,3.104377104377104,3775.0,0.8398220244716351,2.6773333333333333,0.8932384341637011,100.706870472182,1119.058193614889,0.8115937236855717,0.0023809100340892,0.0008157415349326,0.001093480554182,0.0002421173802515,0.0124131520340044,0.015307601327657,0.0822161276471211,1.478541656186787,0.0467093018673313,0.169446163497883
1133306,1130204,恵比寿,,,11333,13,150-0022,東京都渋谷区恵比寿南一丁目5-5,139.71007,35.646685,0000-00-00,0000-00-00,0,1133306,ebisu,0.85368180659791,77218272210.95856,67.61670071012134,77218.27221095856,427.0,427000000.0,4.880341880341881,1142.0,468.0,468000000.0,0.0015015015015015,45311224761.4093,68.03487201412808,45311.2247614093,666.0,3.014957264957265,2640.0,0.8675649030561945,2.7316272965879267,0.9117389399912396,82.89309684027958,757.9754164751515,0.8117096059288149,0.0035871665089795,0.0011524517210198,0.0010286000854821,0.0002560183830989,0.0169572581980888,0.0214433447810507,0.0152303789638443,0.552590923126995,0.0173089191784388,0.096706187744248
1133307,1130201,大崎,,,11333,13,141-0032,東京都品川区大崎一丁目21-4,139.728439,35.619772,0000-00-00,0000-00-00,0,1133307,oosaki,0.8438753461451936,96936718354.62833,61.00485736603419,96936.71835462832,592.0,592000000.0,4.708148148148148,1589.0,675.0,675000000.0,0.0,57259672612.4321,60.4642794217868,57259.6726124321,947.0,2.933333333333333,3467.0,0.8304191616766468,2.658373205741627,0.8869731800766284,98.59706229190648,1039.4807220689413,0.8119871226711951,0.0025451155631801,0.0008794594231907,0.0010007559576081,0.0001869303210574,0.0152805478925184,0.0201718505884536,0.125881696920826,4.340197448150806,0.0251109807390539,0.1104796672002991
1133308,1130804,西大井,,,11333,13,140-0015,品川区西大井１丁目,139.721729,35.601616,0000-00-00,0000-00-00,0,1133308,nishiooi,0.837268205150187,117781499449.18338,54.45284301857762,117781.49944918338,768.0,768000000.0,4.966704936854191,2163.0,871.0,871000000.0,0.0007955449482895,69115891814.70818,54.984798579720106,69115.89181470817,1257.0,2.9965556831228475,2717.0,0.7361148740178813,2.4696969696969697,0.8241242325749368,83.298184831823,919.1197963556956,0.8121732354297986,0.0026742793391412,0.0009834397841312,0.0009073082369537,0.0001674977991208,0.0168576187558244,0.0205286609875788,0.0009230110611708,0.0001477579717263,0.0216391002164814,0.1014422214407144
1134301,1130101,東京,,,11343,13,100-0005,東京都千代田区丸の内一丁目9-1,139.766103,35.681391,1914-12-20,0000-00-00,0,1134301,toukyou,0.8222880649906775,56485908325.21297,75.31454443361729,56485.90832521296,398.0,398000000.0,3.7220843672456576,750.0,403.0,403000000.0,0.0015455950540958,49383490836.70868,76.32687919120352,49383.49083670868,647.0,3.4590570719602978,5105.0,0.8107035096077497,2.6198032370675977,0.8738223774743304,121.90017165433132,1567.1788302580069,0.8113691097202284,0.001663367134646,0.00056892836204,0.0009934112433286,0.0001994507321298,0.0105677457850211,0.0128179774812735,2.0312090549801614,62.70188073019907,0.0600912328564859,0.1901313236115172
1134302,1130220,上野,,,11343,13,100-0005,東京都台東区上野七丁目1-1,139.777043,35.71379,0000-00-00,0000-00-00,0,1134302,ueno,0.8261205178578952,82468262819.14514,52.96612897825635,82468.26281914514,712.0,712000000.0,4.325,1557.0,720.0,720000000.0,0.0017376194613379,61725913883.71181,53.62807461660452,61725.9138837118,1151.0,3.344444444444445,6022.0,0.8409440022343249,2.6804353893385438,0.8939774737038071,124.28234989229824,1782.0380034320656,0.8110453537321112,0.00149661384106,0.0004677051546156,0.0009767134266838,0.0001985324519715,0.0107160502809145,0.0134961900177753,0.461045907383585,9.360784239323218,0.0564427806056874,0.2119682940794304
2100101,1130212,池袋,,,21001,13,171-0021,東京都豊島区西池袋一丁目1-21,139.710678,35.730924,0000-00-00,0000-00-00,0,2100101,ikebukuro,0.8313053162771046,110577759776.69144,52.933345991714425,110577.75977669144,799.0,799000000.0,4.932703659976387,2089.0,847.0,847000000.0,0.0,69636614552.36273,54.31873210012694,69636.61455236273,1282.0,3.128689492325856,4697.0,0.8557114228456913,2.709501274117218,0.903825136612022,107.9019401681116,1366.245714604489,0.8108612032232417,0.0019734168056206,0.0006406166162829,0.001020197169198,0.000201600505894,0.0125945746443094,0.0173669579400859,0.1227671414192482,2.5780640585103023,0.0350159791895334,0.1348719139196848
2100102,2100102,北池袋,,,21001,13,170-0011,豊島区池袋本町１-３６-６,139.716749,35.741283,0000-00-00,0000-00-00,0,2100102,kitaikefukuro,0.8299544710293665,114912575236.2626,56.94379347683974,114912.5752362626,694.0,694000000.0,5.5136612021857925,2018.0,732.0,732000000.0,0.0,62662465593.01512,57.594177934756544,62662.46559301512,1088.0,3.128415300546448,3330.0,0.9071097793516752,2.811207834602829,0.9380900508351488,93.80703705662324,914.1462043840738,0.8107522475836592,0.0030606508814402,0.0009426945144113,0.0009267695714079,0.0001355426634831,0.0170530499449726,0.023805509347601,0.000930778636094,0.0001442537210541,0.0293416649121944,0.1430704080521133
2100103,2100103,下板橋,,,21001,13,170-0011,豊島区池袋本町４-４３-１１,139.714785,35.745721,0000-00-00,0000-00-00,0,2100103,shitaitahashi,0.832071630846237,127736947926.42752,56.99997676324298,127736.94792642751,784.0,784000000.0,5.426150121065375,2241.0,826.0,826000000.0,0.0,73390992466.28542,58.99597465135484,73390.99246628542,1244.0,3.1537530266343827,3344.0,0.8765399737876802,2.750261780104712,0.9177148846960168,97.38344726728246,949.9560665797502,0.810708373128766,0.002881363834578,0.0009207857179381,0.0009377541789482,0.0001587189587101,0.016180927159813,0.0211438022271074,0.0419133641525263,1.6710100281089395,0.0292181331340766,0.1490520514480665
2100104,2100104,大山,,,21001,13,173-0023,板橋区大山町４-１,139.702589,35.748398,0000-00-00,0000-00-00,0,2100104,ooyama,0.8321407527140724,126523867035.14842,54.18581029342545,126523.86703514842,828.0,828000000.0,5.380184331797235,2335.0,868.0,868000000.0,0.0,71271199378.95897,54.32256050225531,71271.19937895896,1312.0,3.1635944700460827,2734.0,0.8287359806001818,2.654358353510896,0.8858585858585859,87.09331451167282,821.6373937119097,0.8106836745648734,0.0032154553040713,0.0010310017641381,0.0009294665972997,0.0001369851725045,0.0167549550853968,0.0201420685958277,0.000933079277263,0.0001409720036787,0.0306439197860907,0.1419119389655925
2100105,2100105,中板橋,,,21001,13,173-0021,板橋区弥生町３３-１,139.694628,35.756214,0000-00-00,0000-00-00,0,2100105,nakaitabashi,0.8267334680408185,127977259242.09248,53.30164899712307,127977.25924209248,817.0,817000000.0,5.5707656612529,2401.0,862.0,862000000.0,0.0,70125626431.20694,54.44536213603024,70125.62643120694,1288.0,3.1125290023201857,2536.0,0.8541596497137083,2.7047747141896434,0.9028058361391694,84.44158791864166,739.5731261801511,0.8106025576925855,0.0036403428185594,0.0011453615613063,0.0009656283036946,0.0001722906821772,0.0175811461049789,0.0209912084739198,0.3494911281616388,7.581838898030768,0.0287793712965611,0.1465418048462598
